vp(m/s),vs(m/s),ro(g/cc)
4071.60,2208.81,2.52
3822.18,2157.87,2.52
3822.18,2157.87,2.52
3822.18,2157.87,2.53
3822.18,2157.87,2.53
3822.18,2157.87,2.53
3822.18,2157.87,2.53
3822.18,2157.87,2.53
3822.18,2157.87,2.53
3822.18,2157.87,2.53
3822.18,2157.87,2.53
3822.18,2157.87,2.54
3822.18,2157.87,2.54
3822.18,2157.87,2.54
3822.18,2157.87,2.54
3822.18,2157.87,2.55
3822.18,2157.87,2.55
3822.18,2157.87,2.56
3822.18,2157.87,2.56
3822.18,2157.87,2.56
3822.18,2157.87,2.56
3822.18,2157.87,2.56
3822.18,2157.87,2.56
3822.18,2157.87,2.56
3822.18,2157.87,2.56
3822.18,2157.87,2.56
3822.18,2157.87,2.56
4043.53,2281.74,2.58
4308.62,2402.00,2.59
4334.74,2404.25,2.59
4365.94,2410.30,2.59
4370.70,2415.99,2.59
4376.99,2424.95,2.59
4397.65,2433.77,2.59
4399.29,2440.56,2.59
4399.86,2461.97,2.59
4448.86,2462.59,2.59
4483.45,2470.65,2.59
4494.72,2472.46,2.59
4496.70,2500.07,2.59
4513.95,2515.27,2.59
4513.95,2517.54,2.59
4513.95,2522.87,2.59
4513.95,2522.87,2.59
4513.95,2522.87,2.59
4513.95,2522.87,2.59
4513.95,2522.87,2.59
4513.95,2522.87,2.59
4513.95,2522.87,2.59
4513.95,2522.87,2.59
4513.95,2522.87,2.59
4513.95,2522.87,2.59
4513.95,2522.87,2.60
4513.95,2522.87,2.60
4496.70,2522.87,2.61
4494.72,2517.54,2.61
4490.65,2515.27,2.61
4483.45,2506.98,2.60
4448.86,2500.07,2.60
4440.71,2472.46,2.60
4408.62,2470.65,2.60
4399.86,2462.59,2.60
4399.29,2440.56,2.59
4397.65,2433.77,2.59
4397.65,2431.56,2.59
4399.86,2433.77,2.59
4408.62,2434.53,2.59
4408.62,2434.53,2.59
4408.62,2434.53,2.59
4408.62,2434.53,2.59
4408.62,2434.53,2.59
4408.62,2434.53,2.58
4408.62,2434.53,2.58
4408.62,2434.53,2.58
4408.62,2434.53,2.57
4440.71,2448.97,2.56
4483.45,2460.65,2.56
4490.65,2470.65,2.55
4513.95,2474.33,2.54
4529.06,2490.68,2.54
4529.06,2490.68,2.54
4529.06,2490.68,2.54
4529.06,2490.68,2.54
4529.06,2490.68,2.54
4529.06,2490.68,2.54
4529.06,2490.68,2.54
4529.06,2490.68,2.54
4529.06,2490.68,2.54
4529.06,2490.68,2.54
4529.06,2490.68,2.54
4529.06,2490.68,2.54
4534.14,2490.68,2.54
4541.79,2490.68,2.54
4541.79,2490.68,2.54
4541.79,2490.68,2.54
4541.79,2508.30,2.54
4541.79,2517.33,2.54
4541.79,2535.12,2.54
4541.79,2535.37,2.54
4541.79,2566.55,2.54
4545.60,2569.19,2.53
4561.49,2572.45,2.53
4565.31,2575.74,2.52
4569.98,2576.50,2.52
4569.98,2576.50,2.51
4569.98,2578.03,2.51
4569.98,2578.03,2.51
4569.98,2578.03,2.51
4569.98,2578.03,2.51
4569.98,2578.03,2.51
4569.98,2578.03,2.51
4569.98,2578.03,2.51
4569.98,2578.03,2.51
4569.98,2578.03,2.51
4569.98,2578.06,2.51
4569.98,2579.71,2.50
4565.31,2580.49,2.50
4561.49,2581.48,2.50
4545.60,2582.46,2.50
4541.79,2585.19,2.50
4534.14,2589.60,2.50
4529.06,2590.65,2.50
4513.99,2592.37,2.50
4513.99,2594.57,2.50
4513.99,2597.46,2.50
4510.91,2602.63,2.50
4504.35,2602.79,2.50
4501.36,2602.63,2.50
4498.09,2594.57,2.50
4494.33,2592.37,2.50
4491.70,2592.37,2.51
4491.70,2592.37,2.51
4491.70,2592.37,2.51
4491.70,2592.37,2.51
4491.70,2592.37,2.51
4491.70,2592.37,2.51
4491.70,2592.37,2.51
4491.70,2592.37,2.51
4491.70,2592.37,2.51
4491.70,2592.37,2.51
4491.70,2592.37,2.51
4491.70,2592.37,2.51
4491.04,2584.50,2.51
4488.31,2582.46,2.51
4475.87,2581.48,2.51
4475.87,2545.56,2.51
4488.31,2543.21,2.51
4491.04,2540.77,2.51
4491.70,2540.77,2.51
4494.33,2540.77,2.51
4494.33,2540.77,2.51
4494.33,2540.77,2.51
4494.33,2540.77,2.51
4494.33,2540.77,2.52
4494.33,2540.77,2.52
4494.33,2540.77,2.52
4498.09,2540.77,2.52
4498.09,2543.21,2.52
4498.09,2545.56,2.52
4498.09,2581.42,2.52
4498.09,2581.42,2.52
4498.09,2581.42,2.53
4498.09,2581.42,2.53
4498.09,2581.42,2.53
4498.09,2581.42,2.53
4504.35,2543.21,2.53
4508.96,2540.93,2.53
4508.96,2540.77,2.53
4508.96,2524.26,2.53
4508.96,2513.59,2.53
4508.96,2511.98,2.53
4508.96,2506.67,2.53
4508.96,2494.93,2.53
4508.96,2490.81,2.53
4491.06,2488.65,2.53
4487.73,2487.29,2.53
4487.73,2484.34,2.53
4487.73,2470.82,2.54
4491.06,2470.82,2.54
4508.96,2470.82,2.54
4514.04,2470.82,2.55
4514.04,2470.13,2.55
4514.04,2470.13,2.55
4491.06,2470.13,2.55
4487.73,2470.13,2.55
4478.30,2470.13,2.55
4462.92,2470.13,2.55
4455.56,2470.13,2.55
4448.37,2467.45,2.57
4410.51,2463.57,2.57
4410.51,2463.57,2.57
4410.51,2463.57,2.57
4410.51,2463.57,2.57
4410.51,2467.45,2.57
4421.22,2470.13,2.57
4421.22,2475.44,2.57
4454.18,2475.44,2.57
4454.18,2475.44,2.57
4454.18,2475.44,2.57
4454.18,2475.44,2.57
4421.22,2475.44,2.57
4410.51,2467.45,2.57
4409.27,2463.57,2.58
4399.19,2463.23,2.58
4383.20,2456.85,2.59
4378.10,2446.98,2.59
4359.40,2438.93,2.59
4327.13,2428.61,2.59
4327.13,2426.02,2.59
4327.13,2426.02,2.59
4327.13,2426.02,2.59
4359.40,2426.02,2.59
4378.10,2426.02,2.59
4399.19,2426.02,2.59
4399.19,2426.02,2.59
4399.19,2426.02,2.59
4399.19,2426.02,2.58
4399.19,2426.02,2.57
4404.29,2428.61,2.57
4409.27,2456.85,2.57
4421.22,2475.44,2.57
4454.18,2491.32,2.56
4462.92,2491.40,2.56
4478.30,2500.67,2.56
4482.33,2515.87,2.56
4488.89,2549.64,2.56
4489.42,2550.59,2.56
4509.42,2582.00,2.56
4517.55,2589.28,2.56
4517.55,2608.22,2.56
4517.55,2616.95,2.56
4517.55,2626.96,2.56
4518.56,2634.03,2.56
4532.60,2636.28,2.55
4548.78,2638.50,2.55
4548.78,2644.68,2.55
4548.78,2669.53,2.55
4548.78,2669.53,2.55
4548.78,2669.53,2.55
4555.30,2669.53,2.54
4559.98,2669.53,2.54
4563.22,2669.53,2.54
4571.34,2675.06,2.54
4580.60,2682.03,2.54
4601.06,2684.85,2.54
4601.76,2684.85,2.54
4601.76,2687.09,2.54
4601.76,2688.49,2.53
4601.76,2688.49,2.53
4601.76,2688.49,2.53
4601.76,2688.49,2.53
4601.76,2688.49,2.53
4601.76,2688.49,2.53
4601.76,2688.49,2.53
4601.76,2688.49,2.52
4601.76,2688.49,2.52
4601.76,2688.49,2.52
4601.76,2688.49,2.52
4601.76,2688.49,2.52
4601.76,2688.49,2.52
4601.06,2688.49,2.52
4580.60,2688.49,2.52
4571.34,2688.49,2.52
4568.89,2687.09,2.52
4563.22,2684.85,2.52
4559.98,2682.03,2.52
4555.30,2680.54,2.52
4555.30,2675.93,2.52
4545.91,2675.06,2.52
4543.27,2655.98,2.51
4541.55,2652.33,2.51
4540.96,2643.85,2.51
4496.04,2626.89,2.51
4436.18,2622.49,2.51
4379.51,2616.26,2.51
4378.02,2611.85,2.51
4375.81,2605.91,2.51
4352.37,2597.12,2.51
4346.32,2581.80,2.51
4334.07,2562.18,2.51
4328.04,2560.28,2.51
4324.84,2556.44,2.51
4323.99,2545.55,2.51
4267.33,2463.18,2.51
4229.19,2346.01,2.52
4209.48,2340.40,2.52
4185.16,2339.94,2.53
4110.34,2337.70,2.53
4107.00,2334.80,2.53
4107.00,2334.80,2.54
4107.00,2334.80,2.54
4107.00,2334.80,2.54
4107.00,2334.80,2.54
4107.00,2334.80,2.54
4107.00,2334.80,2.54
4107.00,2334.80,2.54
4107.00,2334.80,2.56
4107.00,2334.80,2.56
4107.00,2334.80,2.56
4107.00,2334.80,2.57
4107.00,2334.80,2.57
4107.00,2334.80,2.57
4107.00,2334.80,2.57
4107.00,2334.80,2.57
4107.00,2334.80,2.57
4107.00,2334.80,2.58
4107.00,2334.80,2.58
4107.00,2334.80,2.58
4096.55,2334.01,2.58
4095.24,2313.27,2.58
4095.24,2309.77,2.58
4095.24,2309.77,2.58
4095.24,2309.77,2.58
4095.24,2309.77,2.58
4095.24,2309.77,2.58
4095.24,2309.77,2.58
4095.24,2309.77,2.58
4095.24,2309.77,2.58
4095.24,2309.77,2.58
4095.24,2309.77,2.58
4095.24,2309.77,2.58
4094.39,2309.77,2.58
4094.39,2313.27,2.58
4094.39,2334.01,2.58
4094.39,2334.80,2.58
4096.55,2337.70,2.58
4107.00,2339.94,2.58
4110.34,2340.40,2.58
4196.88,2377.20,2.58
4254.19,2378.90,2.58
4280.83,2381.15,2.58
4310.96,2397.84,2.58
4317.39,2407.59,2.58
4352.39,2410.60,2.58
4352.39,2436.40,2.58
4352.39,2450.44,2.58
4363.60,2473.38,2.58
4372.45,2473.38,2.58
4372.45,2473.38,2.58
4372.45,2473.38,2.58
4372.45,2473.38,2.58
4363.60,2450.44,2.58
4352.39,2436.40,2.59
4340.58,2426.99,2.59
4340.58,2426.99,2.59
4340.58,2426.99,2.59
4352.39,2436.40,2.59
4363.60,2446.64,2.59
4363.60,2446.64,2.59
4340.58,2446.64,2.59
4330.94,2436.40,2.59
4329.78,2426.99,2.59
4321.33,2418.52,2.59
4317.39,2388.08,2.59
4289.60,2378.90,2.59
4282.17,2339.10,2.59
4254.19,2327.37,2.59
4236.19,2300.53,2.59
4229.94,2282.77,2.59
4229.94,2266.34,2.58
4229.94,2266.34,2.58
4229.94,2266.34,2.58
4229.94,2266.34,2.57
4229.94,2266.34,2.57
4236.19,2282.77,2.57
4254.19,2327.37,2.57
4282.17,2339.10,2.57
4289.60,2374.07,2.57
4321.33,2388.08,2.57
4329.78,2418.52,2.58
4330.94,2426.99,2.58
4340.58,2436.40,2.58
4363.60,2446.64,2.58
4372.45,2476.21,2.58
4372.45,2476.21,2.58
4372.45,2476.21,2.58
4372.45,2476.21,2.58
4372.45,2476.21,2.58
4372.45,2476.21,2.58
4372.45,2476.21,2.58
4372.45,2476.21,2.58
4372.45,2476.21,2.58
4372.45,2476.21,2.58
4372.45,2476.21,2.57
4378.73,2476.21,2.57
4387.09,2476.21,2.57
4394.23,2476.21,2.57
4394.71,2503.33,2.57
4400.38,2510.38,2.57
4404.19,2512.20,2.57
4409.44,2514.94,2.57
4415.20,2519.82,2.57
4420.30,2542.58,2.57
4438.71,2543.15,2.57
4447.85,2550.18,2.57
4455.52,2561.50,2.57
4455.52,2561.50,2.57
4455.52,2561.50,2.56
4447.85,2561.50,2.55
4447.85,2561.50,2.55
4447.85,2561.50,2.55
4447.85,2561.50,2.55
4447.85,2561.50,2.54
4447.85,2561.50,2.53
4447.85,2561.50,2.53
4447.85,2561.50,2.52
4447.85,2561.50,2.52
4447.85,2561.50,2.52
4447.85,2561.50,2.52
4447.85,2561.50,2.52
4447.85,2561.50,2.52
4447.85,2561.50,2.52
4447.85,2561.50,2.52
4447.85,2561.50,2.52
4447.85,2561.50,2.52
4438.71,2561.50,2.52
4420.30,2558.31,2.52
4415.20,2550.18,2.51
4409.44,2542.58,2.51
4407.33,2519.82,2.50
4404.19,2516.63,2.50
4400.38,2516.63,2.49
4400.38,2516.63,2.49
4394.23,2481.54,2.49
4359.84,2476.75,2.49
4346.94,2476.01,2.49
4318.43,2470.76,2.48
4289.04,2466.54,2.48
4271.69,2466.10,2.47
4269.39,2465.85,2.47
4263.87,2458.02,2.47
4258.51,2452.11,2.47
4214.10,2440.67,2.47
4187.09,2431.53,2.47
4143.73,2430.74,2.47
4113.40,2430.16,2.47
4108.10,2428.07,2.46
4096.28,2426.33,2.45
4083.14,2422.45,2.45
4082.14,2421.23,2.44
4046.44,2417.80,2.44
4046.44,2416.51,2.44
4046.44,2413.46,2.44
4046.44,2413.46,2.44
4046.44,2413.46,2.44
4046.44,2413.46,2.44
4046.44,2413.46,2.44
4046.44,2413.46,2.44
4046.44,2413.46,2.44
4046.44,2413.46,2.44
4046.44,2413.08,2.44
4041.32,2408.02,2.44
4023.86,2407.14,2.43
4022.54,2401.42,2.43
4006.99,2398.57,2.43
4006.87,2392.11,2.43
4006.87,2392.11,2.43
4006.87,2392.11,2.43
4006.87,2392.11,2.43
4006.87,2392.11,2.43
4006.87,2392.11,2.43
4006.87,2398.57,2.44
4006.87,2401.42,2.44
4006.99,2407.14,2.45
4022.54,2410.61,2.46
4023.86,2410.61,2.46
4046.44,2410.61,2.47
4083.14,2407.14,2.48
4096.28,2401.42,2.49
4108.10,2388.68,2.49
4113.40,2387.42,2.49
4116.01,2388.68,2.49
4191.65,2407.14,2.49
4261.97,2410.61,2.49
4261.97,2410.61,2.49
4261.97,2410.61,2.49
4261.97,2410.61,2.50
4261.97,2387.42,2.52
4261.97,2378.61,2.53
4266.31,2378.61,2.53
4343.83,2378.61,2.53
4352.94,2378.61,2.53
4364.55,2378.61,2.54
4373.71,2378.61,2.54
4381.63,2387.42,2.56
4381.63,2410.61,2.56
4381.63,2418.47,2.56
4381.63,2420.33,2.57
4406.26,2425.80,2.57
4415.99,2440.55,2.58
4420.15,2443.47,2.58
4437.09,2444.45,2.58
4442.01,2454.35,2.59
4466.38,2472.01,2.59
4466.38,2472.01,2.59
4466.38,2472.01,2.59
4466.38,2472.01,2.59
4466.38,2472.01,2.59
4466.38,2472.01,2.59
4437.09,2454.35,2.59
4437.09,2444.45,2.59
4437.09,2444.45,2.59
4437.09,2444.45,2.59
4437.09,2444.45,2.59
4437.09,2444.45,2.59
4437.09,2444.45,2.59
4437.09,2444.45,2.59
4437.09,2443.47,2.59
4420.17,2440.55,2.59
4420.15,2435.91,2.59
4406.26,2425.80,2.59
4381.63,2420.33,2.59
4373.71,2418.47,2.59
4368.25,2410.61,2.59
4364.55,2395.39,2.59
4352.94,2389.83,2.59
4345.61,2389.83,2.59
4343.83,2389.83,2.59
4312.66,2389.83,2.59
4270.10,2389.83,2.59
4266.82,2389.83,2.59
4266.31,2389.83,2.59
4238.47,2375.59,2.59
4184.79,2371.07,2.59
4184.02,2335.73,2.59
4184.02,2307.59,2.59
4184.79,2307.59,2.60
4238.47,2307.59,2.60
4266.82,2307.59,2.60
4266.82,2307.59,2.59
4238.47,2277.55,2.59
4184.79,2277.25,2.58
4184.02,2243.68,2.58
4174.32,2241.67,2.57
4171.43,2241.67,2.57
4168.88,2241.67,2.57
4167.32,2237.78,2.57
4167.28,2236.76,2.57
4158.68,2232.92,2.57
4141.26,2230.94,2.57
4126.56,2219.11,2.56
4120.79,2215.77,2.56
4118.80,2210.78,2.55
4076.85,2210.25,2.55
4062.40,2207.93,2.54
4060.33,2205.51,2.54
4060.33,2205.51,2.54
4060.33,2205.51,2.54
4060.33,2205.51,2.54
4060.33,2205.51,2.54
4060.33,2205.51,2.53
4060.33,2205.51,2.52
4060.33,2205.51,2.52
4060.33,2205.51,2.52
4060.33,2205.51,2.52
4062.40,2205.51,2.52
4076.85,2207.93,2.52
4097.29,2207.93,2.52
4118.80,2207.93,2.52
4126.56,2207.93,2.52
4126.56,2187.85,2.54
4116.20,2186.19,2.54
4105.12,2186.19,2.55
4105.12,2186.19,2.56
4105.12,2186.19,2.56
4105.12,2186.19,2.56
4105.12,2186.19,2.57
4105.12,2187.85,2.57
4113.78,2195.39,2.57
4116.20,2207.93,2.58
4135.21,2237.38,2.58
4141.26,2243.68,2.58
4158.68,2252.10,2.59
4159.05,2267.24,2.59
4166.03,2277.55,2.59
4181.74,2283.15,2.59
4184.97,2289.57,2.59
4184.97,2293.90,2.59
4184.97,2299.02,2.59
4184.97,2301.80,2.59
4205.43,2308.44,2.59
4212.67,2331.00,2.59
4222.47,2338.68,2.59
4223.40,2340.11,2.59
4299.08,2346.59,2.59
4309.29,2348.47,2.59
4320.53,2376.47,2.59
4322.22,2376.92,2.59
4359.28,2384.13,2.59
4389.77,2391.75,2.59
4450.83,2424.18,2.59
4459.64,2432.00,2.59
4502.58,2440.41,2.59
4564.30,2440.44,2.59
4629.29,2442.75,2.59
4641.57,2449.65,2.59
4659.99,2450.43,2.59
4661.59,2457.92,2.59
4668.65,2464.89,2.59
4680.81,2470.03,2.59
4700.32,2477.57,2.59
4707.22,2498.81,2.59
4716.71,2501.54,2.59
4716.74,2514.70,2.59
4734.84,2514.70,2.59
4734.84,2501.54,2.59
4716.74,2498.81,2.59
4716.71,2492.17,2.59
4707.22,2477.57,2.59
4707.22,2470.03,2.59
4707.22,2470.03,2.60
4707.22,2470.03,2.60
4707.22,2470.03,2.61
4707.22,2470.03,2.61
4707.22,2470.03,2.61
4707.22,2470.03,2.61
4707.22,2470.03,2.61
4707.22,2470.03,2.61
4707.22,2470.03,2.61
4707.22,2470.03,2.61
4707.22,2470.03,2.61
4707.22,2470.03,2.61
4707.22,2470.03,2.61
4707.22,2470.03,2.61
4700.32,2470.03,2.61
4683.66,2470.03,2.61
4683.66,2470.03,2.61
4683.66,2470.03,2.61
4716.71,2470.03,2.61
4716.74,2470.03,2.61
4683.66,2470.03,2.61
4680.81,2470.03,2.61
4670.22,2469.37,2.61
4668.65,2466.04,2.61
4660.18,2457.92,2.61
4655.11,2430.24,2.61
4654.68,2409.81,2.61
4642.07,2399.47,2.61
4609.63,2371.48,2.61
4570.28,2355.19,2.61
4542.87,2351.88,2.61
4526.38,2350.53,2.61
4506.06,2345.81,2.61
4504.02,2344.96,2.61
4482.31,2341.75,2.61
4442.89,2324.32,2.61
4384.77,2317.30,2.62
4379.49,2306.54,2.62
4374.96,2294.11,2.62
4365.23,2293.75,2.62
4360.91,2267.55,2.62
4326.58,2262.55,2.63
4305.56,2252.99,2.63
4294.14,2249.89,2.63
4293.21,2248.56,2.63
4293.21,2248.56,2.63
4293.21,2248.56,2.63
4293.21,2248.56,2.63
4293.21,2248.56,2.63
4293.21,2248.56,2.63
4293.21,2248.56,2.63
4293.21,2248.56,2.63
4293.21,2249.89,2.63
4293.21,2252.99,2.63
4293.21,2262.55,2.63
4293.21,2265.12,2.63
4293.21,2267.55,2.63
4294.14,2293.75,2.63
4305.56,2294.11,2.63
4326.58,2324.32,2.63
4326.58,2324.32,2.63
4326.58,2324.32,2.63
4305.56,2324.32,2.63
4294.14,2300.15,2.63
4289.25,2293.75,2.63
4238.31,2267.55,2.63
4210.54,2265.12,2.63
4210.54,2265.12,2.63
4210.54,2265.12,2.63
4210.54,2265.12,2.63
4210.54,2265.12,2.63
4210.54,2265.12,2.63
4210.54,2265.12,2.63
4210.54,2265.12,2.63
4238.31,2265.12,2.63
4289.25,2265.12,2.63
4294.14,2265.12,2.63
4302.22,2300.15,2.63
4328.49,2314.03,2.64
4328.49,2337.05,2.64
4328.49,2337.05,2.64
4328.49,2337.05,2.64
4328.49,2337.05,2.64
4328.49,2337.05,2.64
4328.49,2337.05,2.64
4328.49,2337.05,2.64
4328.49,2338.93,2.64
4328.51,2340.78,2.64
4349.04,2348.56,2.64
4357.42,2351.31,2.64
4362.54,2352.48,2.64
4366.71,2352.48,2.64
4398.84,2352.48,2.64
4398.84,2352.48,2.64
4398.84,2352.48,2.64
4398.84,2352.48,2.63
4412.89,2352.48,2.63
4412.89,2352.48,2.63
4412.89,2351.31,2.63
4398.84,2348.56,2.63
4366.71,2344.62,2.61
4365.78,2338.93,2.61
4362.54,2337.05,2.61
4357.42,2333.92,2.61
4355.16,2314.03,2.61
4355.16,2300.15,2.61
4355.16,2261.21,2.61
4355.16,2250.72,2.61
4355.16,2250.55,2.61
4355.16,2245.75,2.60
4357.42,2240.18,2.60
4362.54,2220.06,2.60
4365.78,2200.94,2.60
4366.71,2200.94,2.60
4398.84,2200.94,2.60
4423.11,2200.94,2.60
4437.06,2200.94,2.60
4446.25,2200.82,2.60
4458.40,2184.95,2.60
4476.17,2182.67,2.59
4492.56,2173.29,2.59
4508.56,2170.05,2.59
4512.04,2170.05,2.59
4512.04,2170.05,2.59
4512.04,2170.05,2.58
4512.04,2170.05,2.58
4512.04,2170.05,2.58
4517.64,2170.05,2.58
4548.20,2170.05,2.57
4559.01,2170.05,2.57
4593.99,2170.05,2.57
4605.10,2170.05,2.57
4606.32,2170.05,2.56
4635.91,2173.29,2.56
4643.84,2184.95,2.56
4646.84,2200.82,2.56
4648.42,2200.94,2.56
4655.69,2200.94,2.56
4655.69,2200.94,2.55
4648.42,2200.94,2.55
4646.84,2200.94,2.55
4643.84,2200.94,2.55
4643.84,2200.94,2.55
4643.84,2200.94,2.55
4643.84,2220.06,2.55
4643.84,2245.75,2.55
4643.84,2250.72,2.54
4643.84,2296.23,2.54
4643.84,2303.36,2.54
4643.84,2306.90,2.54
4643.84,2307.06,2.54
4643.84,2309.38,2.54
4643.84,2310.50,2.54
4643.84,2314.14,2.54
4646.84,2321.00,2.54
4648.42,2324.70,2.54
4655.69,2332.72,2.54
4657.61,2400.65,2.54
4657.61,2402.29,2.54
4657.61,2402.29,2.54
4657.61,2402.29,2.54
4655.69,2402.29,2.54
4648.42,2402.29,2.54
4646.84,2402.29,2.54
4620.74,2402.29,2.54
4620.74,2402.29,2.54
4620.74,2402.29,2.54
4617.66,2402.29,2.54
4606.32,2402.29,2.54
4591.22,2402.29,2.54
4567.70,2402.29,2.54
4535.95,2402.29,2.54
4525.90,2402.29,2.54
4471.32,2402.29,2.55
4462.58,2400.65,2.55
4457.25,2362.08,2.55
4456.62,2324.70,2.56
4433.23,2321.00,2.57
4413.84,2321.00,2.57
4412.68,2321.00,2.57
4412.68,2321.00,2.57
4412.68,2321.00,2.57
4412.68,2321.00,2.58
4412.68,2321.00,2.58
4412.68,2321.00,2.58
4412.68,2321.00,2.58
4412.68,2324.70,2.58
4412.68,2362.08,2.58
4412.68,2400.65,2.58
4412.68,2426.64,2.58
4412.68,2436.85,2.58